REGION,DISTRICT,new_FACILITY,Year,Month,Suspect,n
Mara,Rorya,Utegi Health Center,2023,1,Suspect,1
Mara,Rorya,Utegi Health Center,2023,6,Healthy,1
Mara,Rorya,Utegi Health Center,2023,7,Suspect,1
Mara,Rorya,Utegi Health Center,2023,11,Healthy,2
Mara,Rorya,Utegi Health Center,2023,11,Suspect,1
Mara,Serengeti,Alailelai Dispensary,2022,9,Suspect,1
Mara,Serengeti,Alailelai Dispensary,2022,10,Suspect,1
Mara,Serengeti,Alailelai Dispensary,2022,11,Suspect,1
Mara,Serengeti,Alailelai Dispensary,2022,12,Suspect,2
Mara,Serengeti,Alailelai Dispensary,2023,4,Healthy,2
Mara,Serengeti,Bunda District Hospital,2019,4,Suspect,1
Mara,Serengeti,Iramba Health Center,2020,8,Healthy,14
Mara,Serengeti,Iramba Health Center,2020,8,Suspect,3
Mara,Serengeti,Isenye Dispensary,2018,9,Suspect,2
Mara,Serengeti,Isenye Dispensary,2019,11,Healthy,2
Mara,Serengeti,Isenye Dispensary,2019,12,Healthy,23
Mara,Serengeti,Isenye Dispensary,2020,1,Suspect,1
Mara,Serengeti,Isenye Dispensary,2020,2,Healthy,10
Mara,Serengeti,Isenye Dispensary,2020,2,Suspect,1
Mara,Serengeti,Isenye Dispensary,2020,6,Healthy,18
Mara,Serengeti,Isenye Dispensary,2020,6,Suspect,4
Mara,Serengeti,Isenye Dispensary,2020,9,Healthy,25
Mara,Serengeti,Isenye Dispensary,2020,9,Suspect,3
Mara,Serengeti,Isenye Dispensary,2020,12,Healthy,16
Mara,Serengeti,Isenye Dispensary,2020,12,Suspect,2
Mara,Serengeti,Isenye Dispensary,2021,2,Healthy,29
Mara,Serengeti,Isenye Dispensary,2021,2,Suspect,3
Mara,Serengeti,Isenye Dispensary,2021,7,Healthy,10
Mara,Serengeti,Isenye Dispensary,2021,7,Suspect,7
Mara,Serengeti,Isenye Dispensary,2026,9,Healthy,1
Mara,Serengeti,Kisaka Dispensary,2020,11,Healthy,1
Mara,Serengeti,Kisaka Dispensary,2020,11,Suspect,2
Mara,Serengeti,Kisaka Dispensary,2020,12,Suspect,4
Mara,Serengeti,Kisaka Dispensary,2021,1,Suspect,3
Mara,Serengeti,Kisaka Dispensary,2021,2,Healthy,8
Mara,Serengeti,Kisaka Dispensary,2021,2,Suspect,3
Mara,Serengeti,Kisaka Dispensary,2021,3,Healthy,1
Mara,Serengeti,Kisaka Dispensary,2021,8,Suspect,2
Mara,Serengeti,Kisaka Dispensary,2021,9,Healthy,2
Mara,Serengeti,Kisaka Dispensary,2021,9,Suspect,1
Mara,Serengeti,Kisaka Dispensary,2021,10,Suspect,2
Mara,Serengeti,Kisaka Dispensary,2023,2,Suspect,4
Mara,Serengeti,Kisaka Dispensary,2023,3,Suspect,2
Mara,Serengeti,Maburi Dispensary,2019,11,Healthy,1
Mara,Serengeti,Maburi Dispensary,2019,12,Healthy,3
Mara,Serengeti,Maburi Dispensary,2020,1,Healthy,1
Mara,Serengeti,Maburi Dispensary,2020,2,Healthy,2
Mara,Serengeti,Maburi Dispensary,2021,6,Healthy,5
Mara,Serengeti,Maburi Dispensary,2021,6,Suspect,1
Mara,Serengeti,Maburi Dispensary,2021,7,Healthy,1
Mara,Serengeti,Maburi Dispensary,2021,7,Suspect,1
Mara,Serengeti,Maburi Dispensary,2022,7,Healthy,3
Mara,Serengeti,Maburi Dispensary,2022,8,Healthy,9
Mara,Serengeti,Maburi Dispensary,2022,8,Suspect,1
Mara,Serengeti,Maburi Dispensary,2022,9,Healthy,9
Mara,Serengeti,Maburi Dispensary,2022,9,Suspect,1
Mara,Serengeti,Maburi Dispensary,2022,10,Healthy,3
Mara,Serengeti,Majimoto Dispensary,2020,8,Healthy,10
Mara,Serengeti,Majimoto Dispensary,2020,8,Suspect,3
Mara,Serengeti,Majimoto Dispensary,2021,2,Healthy,1
Mara,Serengeti,Majimoto Dispensary,2021,5,Healthy,2
Mara,Serengeti,Majimoto Dispensary,2021,5,Suspect,1
Mara,Serengeti,Majimoto Dispensary,2021,6,Healthy,2
Mara,Serengeti,Majimoto Dispensary,2021,6,Suspect,3
Mara,Serengeti,Majimoto Dispensary,2021,7,Healthy,3
Mara,Serengeti,Majimoto Dispensary,2021,7,Suspect,3
Mara,Serengeti,Majimoto Dispensary,2022,3,Suspect,2
Mara,Serengeti,Majimoto Dispensary,2022,4,Healthy,2
Mara,Serengeti,Majimoto Dispensary,2022,5,Healthy,5
Mara,Serengeti,Majimoto Dispensary,2022,6,Suspect,4
Mara,Serengeti,Majimoto Dispensary,2022,7,Suspect,1
Mara,Serengeti,Majimoto Dispensary,2022,8,Healthy,2
Mara,Serengeti,Majimoto Dispensary,2022,8,Suspect,5
Mara,Serengeti,Majimoto Dispensary,2022,9,Healthy,1
Mara,Serengeti,Majimoto Dispensary,2023,2,Suspect,3
Mara,Serengeti,Manyamanyama Health Center,2019,1,Healthy,1
Mara,Serengeti,Manyamanyama Health Center,2022,9,Suspect,1
Mara,Serengeti,Manyamanyama Health Center,2023,4,Suspect,1
Mara,Serengeti,Musoma Regional Hospital,2023,1,Suspect,1
Mara,Serengeti,Natta Health Center,2020,4,Healthy,10
Mara,Serengeti,Natta Health Center,2020,4,Suspect,1
Mara,Serengeti,Natta Health Center,2020,5,Healthy,1
Mara,Serengeti,Natta Health Center,2021,5,Healthy,11
Mara,Serengeti,Natta Health Center,2021,5,Suspect,5
Mara,Serengeti,Natta Health Center,2022,7,Suspect,3
Mara,Serengeti,Natta Health Center,2022,8,Suspect,5
Mara,Serengeti,Natta Health Center,2023,1,Healthy,7
Mara,Serengeti,Natta Health Center,2023,2,Suspect,3
Mara,Serengeti,Nyamagaro Health Center,2022,10,Healthy,1
Mara,Serengeti,RCH A Health Center,2022,2,Healthy,2
Mara,Serengeti,RCH A Health Center,2022,3,Healthy,4
Mara,Serengeti,RCH A Health Center,2022,4,Healthy,1
Mara,Serengeti,RCH A Health Center,2022,5,Healthy,1
Mara,Serengeti,RCH A Health Center,2022,6,Healthy,1
Mara,Serengeti,RCH A Health Center,2022,6,Suspect,1
Mara,Serengeti,RCH A Health Center,2022,8,Healthy,1
Mara,Serengeti,RCH A Health Center,2022,9,Healthy,1
Mara,Serengeti,RCH A Health Center,2022,10,Healthy,2
Mara,Serengeti,RCH A Health Center,2022,11,Healthy,2
Mara,Serengeti,RCH A Health Center,2022,12,Healthy,2
Mara,Serengeti,RCH A Health Center,2023,1,Healthy,1
Mara,Serengeti,RCH B Health Center,2018,9,Healthy,4
Mara,Serengeti,RCH B Health Center,2018,10,Healthy,7
Mara,Serengeti,RCH B Health Center,2018,10,Suspect,6
Mara,Serengeti,RCH B Health Center,2018,11,Healthy,2
Mara,Serengeti,RCH B Health Center,2018,11,Suspect,1
Mara,Serengeti,RCH B Health Center,2018,12,Healthy,3
Mara,Serengeti,RCH B Health Center,2018,12,Suspect,1
Mara,Serengeti,RCH B Health Center,2019,1,Healthy,2
Mara,Serengeti,RCH B Health Center,2019,1,Suspect,2
Mara,Serengeti,RCH B Health Center,2019,2,Healthy,10
Mara,Serengeti,RCH B Health Center,2019,2,Suspect,4
Mara,Serengeti,RCH B Health Center,2019,3,Healthy,5
Mara,Serengeti,RCH B Health Center,2019,3,Suspect,6
Mara,Serengeti,RCH B Health Center,2019,4,Healthy,34
Mara,Serengeti,RCH B Health Center,2019,4,Suspect,6
Mara,Serengeti,RCH B Health Center,2019,5,Healthy,41
Mara,Serengeti,RCH B Health Center,2019,5,Suspect,11
Mara,Serengeti,RCH B Health Center,2019,6,Healthy,28
Mara,Serengeti,RCH B Health Center,2019,6,Suspect,5
Mara,Serengeti,RCH B Health Center,2019,7,Healthy,34
Mara,Serengeti,RCH B Health Center,2019,7,Suspect,12
Mara,Serengeti,RCH B Health Center,2019,8,Healthy,14
Mara,Serengeti,RCH B Health Center,2019,9,Healthy,47
Mara,Serengeti,RCH B Health Center,2019,9,Suspect,2
Mara,Serengeti,RCH B Health Center,2019,10,Healthy,28
Mara,Serengeti,RCH B Health Center,2019,10,Suspect,8
Mara,Serengeti,RCH B Health Center,2019,11,Healthy,35
Mara,Serengeti,RCH B Health Center,2019,11,Suspect,3
Mara,Serengeti,RCH B Health Center,2019,12,Healthy,28
Mara,Serengeti,RCH B Health Center,2020,1,Healthy,15
Mara,Serengeti,RCH B Health Center,2020,2,Healthy,9
Mara,Serengeti,RCH B Health Center,2020,2,Suspect,3
Mara,Serengeti,RCH B Health Center,2020,3,Healthy,25
Mara,Serengeti,RCH B Health Center,2020,4,Healthy,4
Mara,Serengeti,RCH B Health Center,2020,7,Healthy,27
Mara,Serengeti,RCH B Health Center,2020,7,Suspect,3
Mara,Serengeti,RCH B Health Center,2020,8,Healthy,2
Mara,Serengeti,RCH B Health Center,2020,9,Healthy,7
Mara,Serengeti,RCH B Health Center,2020,10,Healthy,26
Mara,Serengeti,RCH B Health Center,2020,10,Suspect,4
Mara,Serengeti,RCH B Health Center,2020,11,Healthy,29
Mara,Serengeti,RCH B Health Center,2020,11,Suspect,5
Mara,Serengeti,RCH B Health Center,2020,12,Healthy,17
Mara,Serengeti,RCH B Health Center,2020,12,Suspect,2
Mara,Serengeti,RCH B Health Center,2021,1,Healthy,22
Mara,Serengeti,RCH B Health Center,2021,1,Suspect,6
Mara,Serengeti,RCH B Health Center,2021,3,Healthy,26
Mara,Serengeti,RCH B Health Center,2021,3,Suspect,7
Mara,Serengeti,RCH B Health Center,2021,4,Healthy,32
Mara,Serengeti,RCH B Health Center,2021,4,Suspect,5
Mara,Serengeti,RCH B Health Center,2021,6,Healthy,14
Mara,Serengeti,RCH B Health Center,2021,6,Suspect,4
Mara,Serengeti,RCH B Health Center,2021,7,Healthy,1
Mara,Serengeti,RCH B Health Center,2021,8,Healthy,12
Mara,Serengeti,RCH B Health Center,2021,8,Suspect,9
Mara,Serengeti,RCH B Health Center,2021,9,Healthy,13
Mara,Serengeti,RCH B Health Center,2021,9,Suspect,7
Mara,Serengeti,RCH B Health Center,2021,10,Healthy,9
Mara,Serengeti,RCH B Health Center,2021,10,Suspect,10
Mara,Serengeti,RCH B Health Center,2021,11,Healthy,6
Mara,Serengeti,RCH B Health Center,2021,11,Suspect,15
Mara,Serengeti,RCH B Health Center,2021,12,Healthy,11
Mara,Serengeti,RCH B Health Center,2021,12,Suspect,7
Mara,Serengeti,RCH B Health Center,2022,2,Healthy,10
Mara,Serengeti,RCH B Health Center,2022,2,Suspect,9
Mara,Serengeti,RCH B Health Center,2022,3,Healthy,14
Mara,Serengeti,RCH B Health Center,2022,3,Suspect,9
Mara,Serengeti,RCH B Health Center,2022,4,Healthy,5
Mara,Serengeti,RCH B Health Center,2022,4,Suspect,10
Mara,Serengeti,RCH B Health Center,2022,5,Healthy,5
Mara,Serengeti,RCH B Health Center,2022,5,Suspect,9
Mara,Serengeti,RCH B Health Center,2022,6,Healthy,6
Mara,Serengeti,RCH B Health Center,2022,6,Suspect,5
Mara,Serengeti,RCH B Health Center,2022,7,Healthy,8
Mara,Serengeti,RCH B Health Center,2022,7,Suspect,9
Mara,Serengeti,RCH B Health Center,2022,8,Healthy,5
Mara,Serengeti,RCH B Health Center,2022,8,Suspect,7
Mara,Serengeti,RCH B Health Center,2022,9,Healthy,5
Mara,Serengeti,RCH B Health Center,2022,9,Suspect,8
Mara,Serengeti,RCH B Health Center,2022,10,Healthy,11
Mara,Serengeti,RCH B Health Center,2022,10,Suspect,12
Mara,Serengeti,RCH B Health Center,2022,11,Healthy,7
Mara,Serengeti,RCH B Health Center,2022,11,Suspect,8
Mara,Serengeti,RCH B Health Center,2022,12,Healthy,7
Mara,Serengeti,RCH B Health Center,2022,12,Suspect,6
Mara,Serengeti,RCH B Health Center,2023,3,Healthy,6
Mara,Serengeti,RCH B Health Center,2023,3,Suspect,11
Mara,Serengeti,RCH B Health Center,2023,4,Healthy,7
Mara,Serengeti,RCH B Health Center,2023,4,Suspect,10
Mara,Serengeti,RCH B Health Center,2023,5,Healthy,1
Mara,Serengeti,RCH B Health Center,2023,5,Suspect,13
Mara,Serengeti,RCH B Health Center,2023,6,Healthy,1
Mara,Serengeti,RCH B Health Center,2023,6,Suspect,11
Mara,Serengeti,RCH B Health Center,2023,7,Healthy,4
Mara,Serengeti,RCH B Health Center,2023,7,Suspect,10
Mara,Serengeti,RCH B Health Center,2023,8,Healthy,4
Mara,Serengeti,RCH B Health Center,2023,8,Suspect,10
Mara,Serengeti,RCH B Health Center,2023,9,Healthy,8
Mara,Serengeti,RCH B Health Center,2023,9,Suspect,3
Mara,Serengeti,RCH B Health Center,2023,11,Healthy,2
Mara,Serengeti,RCH B Health Center,2023,11,Suspect,10
Mara,Serengeti,RCH B Health Center,2023,12,Healthy,7
Mara,Serengeti,RCH B Health Center,2023,12,Suspect,5
Mara,Serengeti,Rabies Test Facility,2018,1,Suspect,1
Mara,Serengeti,Rabies Test Facility,2018,2,Healthy,3
Mara,Serengeti,Rabies Test Facility,2018,3,Healthy,4
Mara,Serengeti,Rabies Test Facility,2018,4,Healthy,2
Mara,Serengeti,Rabies Test Facility,2018,5,Healthy,3
Mara,Serengeti,Rabies Test Facility,2018,6,Healthy,2
Mara,Serengeti,Rabies Test Facility,2018,6,Suspect,2
Mara,Serengeti,Rabies Test Facility,2018,7,Healthy,3
Mara,Serengeti,Rabies Test Facility,2018,7,Suspect,1
Mara,Serengeti,Rung'abore Dispensary,2020,1,Healthy,1
Mara,Serengeti,Rung'abore Dispensary,2020,6,Healthy,4
Mara,Serengeti,Rung'abore Dispensary,2020,8,Healthy,1
Mara,Serengeti,Rung'abore Dispensary,2020,8,Suspect,1
Mara,Serengeti,Rung'abore Dispensary,2021,5,Healthy,5
Mara,Serengeti,Rung'abore Dispensary,2021,5,Suspect,2
Mara,Serengeti,Rung'abore Dispensary,2022,8,Healthy,1
Mara,Serengeti,Rung'abore Dispensary,2022,9,Healthy,1
Mara,Serengeti,Rung'abore Dispensary,2022,9,Suspect,3
Mara,Serengeti,Rung'abore Dispensary,2022,10,Healthy,2
Mara,Serengeti,Rung'abore Dispensary,2022,12,Healthy,1
Mara,Serengeti,Rung'abore Dispensary,2023,1,Healthy,1
Mara,Serengeti,Rung'abore Dispensary,2023,2,Healthy,1
Mara,Serengeti,Rung'abore Dispensary,2023,3,Healthy,1
Mara,Serengeti,Rung'abore Dispensary,2023,3,Suspect,1
Mara,Serengeti,Rung'abore Dispensary,2023,4,Healthy,2
Mara,Serengeti,Rung'abore Dispensary,2023,6,Healthy,3
Mara,Serengeti,Rung'abore Dispensary,2023,7,Healthy,1
Mara,Serengeti,Rung'abore Dispensary,2023,8,Healthy,4
Mara,Serengeti,Rung'abore Dispensary,2023,9,Healthy,2
Mara,Serengeti,Rung'abore Dispensary,2023,10,Healthy,3
Mara,Serengeti,Rung'abore Dispensary,2023,12,Suspect,1
Mara,Serengeti,Sakala Health Center,2023,5,Suspect,4
Mara,Serengeti,Sakala Health Center,2023,6,Suspect,2
Mara,Serengeti,Serengeti District Hospital,2022,6,Healthy,4
Mara,Serengeti,Serengeti District Hospital,2022,9,Healthy,1
Mara,Serengeti,Serengeti District Hospital,2023,1,Healthy,10
Mara,Serengeti,Serengeti District Hospital,2023,1,Suspect,7
Mara,Serengeti,Serengeti District Hospital,2023,2,Healthy,6
Mara,Serengeti,Serengeti District Hospital,2023,2,Suspect,10
Mara,Serengeti,Serengeti District Hospital,2023,10,Healthy,2
Mara,Serengeti,Serengeti District Hospital,2023,10,Suspect,6
Mara,Tarime,Kibaoni Health Center,2020,12,Healthy,1
Mara,Tarime,Muriba Health Center,2018,10,Healthy,4
Mara,Tarime,Muriba Health Center,2018,10,Suspect,2
Mara,Tarime,Muriba Health Center,2018,11,Suspect,1
Mara,Tarime,Muriba Health Center,2018,12,Healthy,1
Mara,Tarime,Muriba Health Center,2019,2,Suspect,1
Mara,Tarime,Muriba Health Center,2019,3,Healthy,2
Mara,Tarime,Muriba Health Center,2019,4,Healthy,3
Mara,Tarime,Muriba Health Center,2019,5,Healthy,2
Mara,Tarime,Muriba Health Center,2019,6,Healthy,2
Mara,Tarime,Muriba Health Center,2019,7,Suspect,1
Mara,Tarime,Muriba Health Center,2019,8,Suspect,1
Mara,Tarime,Muriba Health Center,2019,9,Healthy,5
Mara,Tarime,Muriba Health Center,2019,11,Healthy,2
Mara,Tarime,Muriba Health Center,2019,12,Healthy,1
Mara,Tarime,Muriba Health Center,2020,1,Healthy,1
Mara,Tarime,Muriba Health Center,2020,2,Healthy,2
Mara,Tarime,Muriba Health Center,2020,3,Healthy,1
Mara,Tarime,Muriba Health Center,2020,3,Suspect,1
Mara,Tarime,Muriba Health Center,2020,4,Healthy,2
Mara,Tarime,Muriba Health Center,2020,5,Healthy,1
Mara,Tarime,Muriba Health Center,2020,6,Healthy,1
Mara,Tarime,Muriba Health Center,2020,7,Healthy,2
Mara,Tarime,Muriba Health Center,2020,8,Healthy,1
Mara,Tarime,Muriba Health Center,2020,10,Suspect,1
Mara,Tarime,Muriba Health Center,2021,3,Healthy,1
Mara,Tarime,Muriba Health Center,2021,4,Suspect,1
Mara,Tarime,Muriba Health Center,2021,6,Healthy,1
Mara,Tarime,Muriba Health Center,2021,7,Healthy,1
Mara,Tarime,Muriba Health Center,2021,9,Suspect,1
Mara,Tarime,Muriba Health Center,2021,10,Healthy,1
Mara,Tarime,Muriba Health Center,2021,10,Suspect,2
Mara,Tarime,Muriba Health Center,2022,3,Healthy,1
Mara,Tarime,Muriba Health Center,2022,7,Healthy,3
Mara,Tarime,Muriba Health Center,2022,8,Healthy,2
Mara,Tarime,Muriba Health Center,2022,9,Healthy,1
Mara,Tarime,Muriba Health Center,2023,2,Healthy,1
Mara,Tarime,Muriba Health Center,2023,3,Suspect,1
Mara,Tarime,Muriba Health Center,2023,4,Suspect,1
Mara,Tarime,Muriba Health Center,2023,7,Suspect,1
Mara,Tarime,Muriba Health Center,2023,8,Suspect,1
Mara,Tarime,Muriba Health Center,2023,12,Suspect,1
Mara,Tarime,Nyamwaga Hospital,2023,5,Suspect,1
Mara,Tarime,Nyamwaga Hospital,2023,6,Suspect,1
Mara,Tarime,Nyangoto Health Center,2022,2,Healthy,1
Mara,Tarime,Nyangoto Health Center,2022,5,Healthy,2
Mara,Tarime,Nyangoto Health Center,2023,1,Healthy,1
Mara,Tarime,Nyangoto Health Center,2023,3,Healthy,1
Mara,Tarime,Nyangoto Health Center,2023,5,Healthy,1
Mara,Tarime,Nyangoto Health Center,2023,6,Healthy,1
Mara,Tarime,Nyangoto Health Center,2023,10,Suspect,2
Mara,Tarime,Peroza Health Center,2023,6,Healthy,3
Mara,Tarime,Rabies Test Facility,2018,1,Healthy,3
Mara,Tarime,Rabies Test Facility,2018,1,Suspect,1
Mara,Tarime,Rabies Test Facility,2018,2,Healthy,4
Mara,Tarime,Rabies Test Facility,2018,2,Suspect,2
Mara,Tarime,Rabies Test Facility,2018,3,Healthy,4
Mara,Tarime,Rabies Test Facility,2018,3,Suspect,1
Mara,Tarime,Rabies Test Facility,2018,4,Healthy,3
Mara,Tarime,Rabies Test Facility,2018,4,Suspect,3
Mara,Tarime,Rabies Test Facility,2018,5,Healthy,2
Mara,Tarime,Rabies Test Facility,2018,5,Suspect,1
Mara,Tarime,Rabies Test Facility,2018,6,Healthy,4
Mara,Tarime,Rabies Test Facility,2018,6,Suspect,2
Mara,Tarime,Serengeti District Hospital,2019,11,Healthy,2
Mara,Tarime,Serengeti District Hospital,2019,12,Healthy,1
Mara,Tarime,Serengeti District Hospital,2020,1,Healthy,1
Mara,Tarime,Shirati Hospital,2019,6,Suspect,1
Mara,Tarime,Shirati Hospital,2021,1,Healthy,1
Mara,Tarime,Sirari Health Center,2020,7,Healthy,1
Mara,Tarime,Sirari Health Center,2021,3,Suspect,1
Mara,Tarime,Sirari Health Center,2021,9,Suspect,1
Mara,Tarime,Sirari Health Center,2021,10,Healthy,1
Mara,Tarime,Sirari Health Center,2021,10,Suspect,1
Mara,Tarime,Sirari Health Center,2023,1,Suspect,1
Mara,Tarime,Sirari Health Center,2023,2,Suspect,1
Mara,Tarime,Sirari Health Center,2023,5,Suspect,1
Mara,Tarime,Sirari Health Center,2023,6,Healthy,1
Mara,Tarime,Sirari Health Center,2023,6,Suspect,1
Mara,Tarime,Sirari Health Center,2023,8,Healthy,1
Mara,Tarime,Sirari Health Center,2023,8,Suspect,3
Mara,Tarime,Sirari Health Center,2023,9,Suspect,1
Mara,Tarime,Sirari Health Center,2023,10,Healthy,1
Mara,Tarime,Sirari Health Center,2023,10,Suspect,2
Mara,Tarime,Sirari Health Center,2023,11,Healthy,2
Mara,Tarime,Sirari Health Center,2023,11,Suspect,2
Mara,Tarime,Sirari Health Center,2023,12,Healthy,1
Mara,Tarime,Sirari Health Center,2023,12,Suspect,2
Mara,Tarime,Tarime District Hospital,2018,7,Suspect,3
Mara,Tarime,Tarime District Hospital,2018,8,Healthy,1
Mara,Tarime,Tarime District Hospital,2018,8,Suspect,2
Mara,Tarime,Tarime District Hospital,2018,9,Suspect,3
Mara,Tarime,Tarime District Hospital,2018,10,Healthy,2
Mara,Tarime,Tarime District Hospital,2018,10,Suspect,3
Mara,Tarime,Tarime District Hospital,2018,12,Suspect,2
Mara,Tarime,Tarime District Hospital,2019,1,Suspect,2
Mara,Tarime,Tarime District Hospital,2019,2,Suspect,2
Mara,Tarime,Tarime District Hospital,2019,4,Healthy,1
Mara,Tarime,Tarime District Hospital,2020,8,Suspect,1
Mara,Tarime,Tarime District Hospital,2020,10,Suspect,1
Mara,Tarime,Tarime District Hospital,2020,11,Healthy,6
Mara,Tarime,Tarime District Hospital,2020,11,Suspect,7
Mara,Tarime,Tarime District Hospital,2020,12,Healthy,6
Mara,Tarime,Tarime District Hospital,2020,12,Suspect,4
Mara,Tarime,Tarime District Hospital,2021,2,Suspect,2
Mara,Tarime,Tarime District Hospital,2021,3,Suspect,2
Mara,Tarime,Tarime District Hospital,2021,4,Suspect,2
Mara,Tarime,Tarime District Hospital,2021,6,Healthy,3
Mara,Tarime,Tarime District Hospital,2021,6,Suspect,2
Mara,Tarime,Tarime District Hospital,2021,7,Healthy,4
Mara,Tarime,Tarime District Hospital,2021,7,Suspect,3
Mara,Tarime,Tarime District Hospital,2021,8,Healthy,4
Mara,Tarime,Tarime District Hospital,2021,8,Suspect,1
Mara,Tarime,Tarime District Hospital,2021,11,Suspect,2
Mara,Tarime,Tarime District Hospital,2021,12,Suspect,2
Mara,Tarime,Tarime District Hospital,2022,3,Suspect,2
Mara,Tarime,Tarime District Hospital,2022,4,Suspect,5
Mara,Tarime,Tarime District Hospital,2022,5,Healthy,1
Mara,Tarime,Tarime District Hospital,2022,5,Suspect,6
Mara,Tarime,Tarime District Hospital,2022,6,Suspect,3
Mara,Tarime,Tarime District Hospital,2022,7,Suspect,7
Mara,Tarime,Tarime District Hospital,2023,1,Suspect,2
Mara,Tarime,Tarime District Hospital,2023,2,Suspect,8
Mara,Tarime,Tarime District Hospital,2023,3,Suspect,3
Mara,Tarime,Tarime District Hospital,2023,4,Suspect,3
Mara,Tarime,Tarime District Hospital,2023,6,Healthy,2
Mara,Tarime,Tarime District Hospital,2023,6,Suspect,3
Mara,Tarime,Tarime District Hospital,2023,7,Suspect,7
Mara,Tarime,Tarime District Hospital,2023,8,Healthy,1
Mara,Tarime,Tarime District Hospital,2023,8,Suspect,8
Mara,Tarime,Tarime District Hospital,2023,9,Suspect,2
Mara,Tarime,Tarime District Hospital,2023,10,Suspect,2
Mara,Tarime,Tarime District Hospital,2023,11,Suspect,3
Morogoro,Kilombero,Kibaoni Health Center,2018,8,Healthy,3
Morogoro,Kilombero,Kibaoni Health Center,2018,8,Suspect,9
Morogoro,Kilombero,Kibaoni Health Center,2018,9,Healthy,1
Morogoro,Kilombero,Kibaoni Health Center,2018,9,Suspect,1
Morogoro,Kilombero,Kibaoni Health Center,2018,11,Healthy,4
Morogoro,Kilombero,Kibaoni Health Center,2018,12,Healthy,2
Morogoro,Kilombero,Kibaoni Health Center,2018,12,Suspect,4
Morogoro,Kilombero,Kibaoni Health Center,2019,2,Suspect,6
Morogoro,Kilombero,Kibaoni Health Center,2019,3,Healthy,1
Morogoro,Kilombero,Kibaoni Health Center,2019,3,Suspect,6
Morogoro,Kilombero,Kibaoni Health Center,2019,4,Healthy,4
Morogoro,Kilombero,Kibaoni Health Center,2019,4,Suspect,2
Morogoro,Kilombero,Kibaoni Health Center,2019,6,Suspect,1
Morogoro,Kilombero,Kibaoni Health Center,2020,2,Healthy,1
Morogoro,Kilombero,Kibaoni Health Center,2020,2,Suspect,11
Morogoro,Kilombero,Kibaoni Health Center,2020,3,Suspect,8
Morogoro,Kilombero,Kibaoni Health Center,2020,6,Healthy,1
Morogoro,Kilombero,Kibaoni Health Center,2020,8,Healthy,3
Morogoro,Kilombero,Kibaoni Health Center,2020,8,Suspect,11
Morogoro,Kilombero,Kibaoni Health Center,2020,9,Healthy,6
Morogoro,Kilombero,Kibaoni Health Center,2020,9,Suspect,37
Morogoro,Kilombero,Kibaoni Health Center,2020,10,Healthy,13
Morogoro,Kilombero,Kibaoni Health Center,2020,10,Suspect,6
Morogoro,Kilombero,Kibaoni Health Center,2020,11,Healthy,3
Morogoro,Kilombero,Kibaoni Health Center,2020,11,Suspect,5
Morogoro,Kilombero,Kibaoni Health Center,2021,6,Suspect,1
Morogoro,Kilombero,Kibaoni Health Center,2021,7,Healthy,15
Morogoro,Kilombero,Kibaoni Health Center,2021,7,Suspect,12
Morogoro,Kilombero,Kibaoni Health Center,2021,8,Healthy,7
Morogoro,Kilombero,Kibaoni Health Center,2021,8,Suspect,4
Morogoro,Kilombero,Kibaoni Health Center,2021,9,Healthy,2
Morogoro,Kilombero,Kibaoni Health Center,2021,9,Suspect,22
Morogoro,Kilombero,Kibaoni Health Center,2021,10,Healthy,1
Morogoro,Kilombero,Kibaoni Health Center,2021,10,Suspect,10
Morogoro,Kilombero,Kibaoni Health Center,2021,11,Suspect,24
Morogoro,Kilombero,Kibaoni Health Center,2021,12,Suspect,2
Morogoro,Kilombero,Kibaoni Health Center,2022,1,Suspect,7
Morogoro,Kilombero,Kibaoni Health Center,2022,2,Suspect,3
Morogoro,Kilombero,Kibaoni Health Center,2022,7,Healthy,5
Morogoro,Kilombero,Kibaoni Health Center,2022,7,Suspect,3
Morogoro,Kilombero,Kibaoni Health Center,2022,8,Healthy,3
Morogoro,Kilombero,Kibaoni Health Center,2022,8,Suspect,11
Morogoro,Kilombero,Kibaoni Health Center,2022,9,Suspect,4
Morogoro,Kilombero,Kibaoni Health Center,2022,10,Suspect,3
Morogoro,Kilombero,Kibaoni Health Center,2022,11,Suspect,2
Morogoro,Kilombero,Kibaoni Health Center,2022,12,Suspect,3
Morogoro,Kilombero,Kibaoni Health Center,2023,1,Suspect,6
Morogoro,Kilombero,Kibaoni Health Center,2023,2,Suspect,4
Morogoro,Kilombero,Kibaoni Health Center,2023,3,Suspect,2
Morogoro,Kilombero,Kibaoni Health Center,2023,5,Suspect,5
Morogoro,Kilombero,Kibaoni Health Center,2023,8,Healthy,5
Morogoro,Kilombero,Kibaoni Health Center,2023,8,Suspect,4
Morogoro,Kilombero,Kibaoni Health Center,2023,9,Healthy,6
Morogoro,Kilombero,Kibaoni Health Center,2023,9,Suspect,1
Morogoro,Kilombero,Kibaoni Health Center,2023,10,Healthy,1
Morogoro,Kilombero,Kibaoni Health Center,2023,10,Suspect,4
Morogoro,Kilombero,Kibaoni Health Center,2023,11,Suspect,4
Morogoro,Kilombero,Kidodi Health Center,2023,4,Suspect,1
Morogoro,Kilombero,Kilosa District Hospital,2022,5,Suspect,2
Morogoro,Kilombero,Mahurunga Health Center,2019,3,Suspect,1
